year,id_match,match_number,stage,group,date_utc,match_status,result_type,home_team,away_team,home_name,away_name,home_score,away_score,home_penalties,away_penalties,winner,home_tactics,away_tactics,home_possession,away_possession,attendance,stadium,humidity,temperature,wind_speed,weather
2026,400021453,5.0,First Stage,Group C,2026-06-14,0,1,HAI,SCO,Haiti,Scotland,0.0,1.0,,,SCO,4-4-2,4-4-2,,,64146.0,Boston Stadium,,,,
2026,400021463,6.0,First Stage,Group D,2026-06-14,0,1,AUS,TUR,Australia,Türkiye,2.0,0.0,,,AUS,5-4-1,4-2-3-1,,,52497.0,BC Place Vancouver,,,,
2026,400021464,10.0,First Stage,Group E,2026-06-14,0,1,GER,CUW,Germany,Curaçao,7.0,1.0,,,GER,3-4-3,4-1-2-3,,,68021.0,Houston Stadium,,,,
2026,400021470,11.0,First Stage,Group F,2026-06-14,0,1,NED,JPN,Netherlands,Japan,2.0,2.0,,,,4-1-2-3,3-4-3,,,69285.0,Dallas Stadium,,,,
2026,400021467,9.0,First Stage,Group E,2026-06-14,0,1,CIV,ECU,Côte d'Ivoire,Ecuador,1.0,0.0,,,CIV,4-4-2,4-4-2,,,68274.0,Philadelphia Stadium,,,,
2026,400021486,13.0,First Stage,Group H,2026-06-15,1,0,KSA,URU,Saudi Arabia,Uruguay,,,,,,,,,,,Miami Stadium,,,,
2026,400021478,16.0,First Stage,Group G,2026-06-15,1,0,BEL,EGY,Belgium,Egypt,,,,,,,,,,,Seattle Stadium,,,,
2026,400021482,14.0,First Stage,Group H,2026-06-15,1,0,ESP,CPV,Spain,Cabo Verde,,,,,,,,,,,Atlanta Stadium,,,,
2026,400021474,12.0,First Stage,Group F,2026-06-15,3,0,SWE,TUN,Sweden,Tunisia,4.0,1.0,,,,3-4-1-2,5-3-2,,,50987.0,Monterrey Stadium,,,,
2026,400021476,15.0,First Stage,Group G,2026-06-16,1,0,IRN,NZL,IR Iran,New Zealand,,,,,,,,,,,Los Angeles Stadium,,,,
2026,400021490,17.0,First Stage,Group I,2026-06-16,1,0,FRA,SEN,France,Senegal,,,,,,,,,,,New York/New Jersey Stadium,,,,
2026,400021488,18.0,First Stage,Group I,2026-06-16,1,0,IRQ,NOR,Iraq,Norway,,,,,,,,,,,Boston Stadium,,,,
2026,400021496,19.0,First Stage,Group J,2026-06-17,1,0,ARG,ALG,Argentina,Algeria,,,,,,,,,,,Kansas City Stadium,,,,
2026,400021498,20.0,First Stage,Group J,2026-06-17,1,0,AUT,JOR,Austria,Jordan,,,,,,,,,,,San Francisco Bay Area Stadium,,,,
2026,400021502,23.0,First Stage,Group K,2026-06-17,1,0,POR,COD,Portugal,Congo DR,,,,,,,,,,,Houston Stadium,,,,
2026,400021507,22.0,First Stage,Group L,2026-06-17,1,0,ENG,CRO,England,Croatia,,,,,,,,,,,Dallas Stadium,,,,
2026,400021510,21.0,First Stage,Group L,2026-06-17,1,0,GHA,PAN,Ghana,Panama,,,,,,,,,,,Toronto Stadium,,,,
2026,400021450,27.0,First Stage,Group B,2026-06-18,1,0,CAN,QAT,Canada,Qatar,,,,,,,,,,,BC Place Vancouver,,,,
2026,400021446,26.0,First Stage,Group B,2026-06-18,1,0,SUI,BIH,Switzerland,Bosnia and Herzegovina,,,,,,,,,,,Los Angeles Stadium,,,,
2026,400021440,25.0,First Stage,Group A,2026-06-18,1,0,CZE,RSA,Czechia,South Africa,,,,,,,,,,,Atlanta Stadium,,,,
2026,400021504,24.0,First Stage,Group K,2026-06-18,1,0,UZB,COL,Uzbekistan,Colombia,,,,,,,,,,,Mexico City Stadium,,,,
2026,400021442,28.0,First Stage,Group A,2026-06-19,1,0,MEX,KOR,Mexico,Korea Republic,,,,,,,,,,,Guadalajara Stadium,,,,
2026,400021462,32.0,First Stage,Group D,2026-06-19,1,0,USA,AUS,USA,Australia,,,,,,,,,,,Seattle Stadium,,,,
2026,400021454,30.0,First Stage,Group C,2026-06-19,1,0,SCO,MAR,Scotland,Morocco,,,,,,,,,,,Boston Stadium,,,,
2026,400021457,29.0,First Stage,Group C,2026-06-20,1,0,BRA,HAI,Brazil,Haiti,,,,,,,,,,,Philadelphia Stadium,,,,
2026,400021460,31.0,First Stage,Group D,2026-06-20,1,0,TUR,PAR,Türkiye,Paraguay,,,,,,,,,,,San Francisco Bay Area Stadium,,,,
2026,400021472,35.0,First Stage,Group F,2026-06-20,1,0,NED,SWE,Netherlands,Sweden,,,,,,,,,,,Houston Stadium,,,,
2026,400021469,33.0,First Stage,Group E,2026-06-20,1,0,GER,CIV,Germany,Côte d'Ivoire,,,,,,,,,,,Toronto Stadium,,,,
2026,400021487,37.0,First Stage,Group H,2026-06-21,1,0,URU,CPV,Uruguay,Cabo Verde,,,,,,,,,,,Miami Stadium,,,,
2026,400021483,38.0,First Stage,Group H,2026-06-21,1,0,ESP,KSA,Spain,Saudi Arabia,,,,,,,,,,,Atlanta Stadium,,,,
2026,400021477,39.0,First Stage,Group G,2026-06-21,1,0,BEL,IRN,Belgium,IR Iran,,,,,,,,,,,Los Angeles Stadium,,,,
2026,400021465,34.0,First Stage,Group E,2026-06-21,1,0,ECU,CUW,Ecuador,Curaçao,,,,,,,,,,,Kansas City Stadium,,,,
2026,400021475,36.0,First Stage,Group F,2026-06-21,1,0,TUN,JPN,Tunisia,Japan,,,,,,,,,,,Monterrey Stadium,,,,
2026,400021480,40.0,First Stage,Group G,2026-06-22,1,0,NZL,EGY,New Zealand,Egypt,,,,,,,,,,,BC Place Vancouver,,,,
2026,400021494,43.0,First Stage,Group J,2026-06-22,1,0,ARG,AUT,Argentina,Austria,,,,,,,,,,,Dallas Stadium,,,,
2026,400021492,42.0,First Stage,Group I,2026-06-22,1,0,FRA,IRQ,France,Iraq,,,,,,,,,,,Philadelphia Stadium,,,,
2026,400021491,41.0,First Stage,Group I,2026-06-23,1,0,NOR,SEN,Norway,Senegal,,,,,,,,,,,New York/New Jersey Stadium,,,,
2026,400021499,44.0,First Stage,Group J,2026-06-23,1,0,JOR,ALG,Jordan,Algeria,,,,,,,,,,,San Francisco Bay Area Stadium,,,,
2026,400021503,47.0,First Stage,Group K,2026-06-23,1,0,POR,UZB,Portugal,Uzbekistan,,,,,,,,,,,Houston Stadium,,,,
2026,400021506,45.0,First Stage,Group L,2026-06-23,1,0,ENG,GHA,England,Ghana,,,,,,,,,,,Boston Stadium,,,,
2026,400021511,46.0,First Stage,Group L,2026-06-23,1,0,PAN,CRO,Panama,Croatia,,,,,,,,,,,Toronto Stadium,,,,
2026,400021452,50.0,First Stage,Group C,2026-06-24,1,0,MAR,HAI,Morocco,Haiti,,,,,,,,,,,Atlanta Stadium,,,,
2026,400021451,51.0,First Stage,Group B,2026-06-24,1,0,SUI,CAN,Switzerland,Canada,,,,,,,,,,,BC Place Vancouver,,,,
2026,400021455,49.0,First Stage,Group C,2026-06-24,1,0,SCO,BRA,Scotland,Brazil,,,,,,,,,,,Miami Stadium,,,,
2026,400021501,48.0,First Stage,Group K,2026-06-24,1,0,COL,COD,Colombia,Congo DR,,,,,,,,,,,Guadalajara Stadium,,,,
2026,400021448,52.0,First Stage,Group B,2026-06-24,1,0,BIH,QAT,Bosnia and Herzegovina,Qatar,,,,,,,,,,,Seattle Stadium,,,,
2026,400021445,54.0,First Stage,Group A,2026-06-25,1,0,RSA,KOR,South Africa,Korea Republic,,,,,,,,,,,Monterrey Stadium,,,,
2026,400021444,53.0,First Stage,Group A,2026-06-25,1,0,CZE,MEX,Czechia,Mexico,,,,,,,,,,,Mexico City Stadium,,,,
2026,400021468,55.0,First Stage,Group E,2026-06-25,1,0,CUW,CIV,Curaçao,Côte d'Ivoire,,,,,,,,,,,Philadelphia Stadium,,,,
2026,400021466,56.0,First Stage,Group E,2026-06-25,1,0,ECU,GER,Ecuador,Germany,,,,,,,,,,,New York/New Jersey Stadium,,,,
2026,400021473,58.0,First Stage,Group F,2026-06-25,1,0,TUN,NED,Tunisia,Netherlands,,,,,,,,,,,Kansas City Stadium,,,,
2026,400021471,57.0,First Stage,Group F,2026-06-25,1,0,JPN,SWE,Japan,Sweden,,,,,,,,,,,Dallas Stadium,,,,
2026,400021461,60.0,First Stage,Group D,2026-06-26,1,0,PAR,AUS,Paraguay,Australia,,,,,,,,,,,San Francisco Bay Area Stadium,,,,
2026,400021459,59.0,First Stage,Group D,2026-06-26,1,0,TUR,USA,Türkiye,USA,,,,,,,,,,,Los Angeles Stadium,,,,
2026,400021493,62.0,First Stage,Group I,2026-06-26,1,0,SEN,IRQ,Senegal,Iraq,,,,,,,,,,,Toronto Stadium,,,,
2026,400021489,61.0,First Stage,Group I,2026-06-26,1,0,NOR,FRA,Norway,France,,,,,,,,,,,Boston Stadium,,,,
2026,400021505,71.0,First Stage,Group K,2026-06-27,1,0,COL,POR,Colombia,Portugal,,,,,,,,,,,Miami Stadium,,,,
2026,400021500,72.0,First Stage,Group K,2026-06-27,1,0,COD,UZB,Congo DR,Uzbekistan,,,,,,,,,,,Atlanta Stadium,,,,
2026,400021509,68.0,First Stage,Group L,2026-06-27,1,0,CRO,GHA,Croatia,Ghana,,,,,,,,,,,Philadelphia Stadium,,,,
2026,400021508,67.0,First Stage,Group L,2026-06-27,1,0,PAN,ENG,Panama,England,,,,,,,,,,,New York/New Jersey Stadium,,,,
2026,400021485,65.0,First Stage,Group H,2026-06-27,1,0,CPV,KSA,Cabo Verde,Saudi Arabia,,,,,,,,,,,Houston Stadium,,,,
2026,400021481,64.0,First Stage,Group G,2026-06-27,1,0,NZL,BEL,New Zealand,Belgium,,,,,,,,,,,BC Place Vancouver,,,,
2026,400021479,63.0,First Stage,Group G,2026-06-27,1,0,EGY,IRN,Egypt,IR Iran,,,,,,,,,,,Seattle Stadium,,,,
2026,400021484,66.0,First Stage,Group H,2026-06-27,1,0,URU,ESP,Uruguay,Spain,,,,,,,,,,,Guadalajara Stadium,,,,
2026,400021497,69.0,First Stage,Group J,2026-06-28,1,0,ALG,AUT,Algeria,Austria,,,,,,,,,,,Kansas City Stadium,,,,
2026,400021495,70.0,First Stage,Group J,2026-06-28,1,0,JOR,ARG,Jordan,Argentina,,,,,,,,,,,Dallas Stadium,,,,
2026,400021518,73.0,Round of 32,,2026-06-28,1,0,,,,,,,,,,,,,,,Los Angeles Stadium,,,,
2026,400021513,74.0,Round of 32,,2026-06-29,1,0,,,,,,,,,,,,,,,Boston Stadium,,,,
2026,400021516,76.0,Round of 32,,2026-06-29,1,0,,,,,,,,,,,,,,,Houston Stadium,,,,
2026,400021523,77.0,Round of 32,,2026-06-30,1,0,,,,,,,,,,,,,,,New York/New Jersey Stadium,,,,
2026,400021514,78.0,Round of 32,,2026-06-30,1,0,,,,,,,,,,,,,,,Dallas Stadium,,,,
2026,400021522,75.0,Round of 32,,2026-06-30,1,0,,,,,,,,,,,,,,,Monterrey Stadium,,,,
2026,400021520,79.0,Round of 32,,2026-07-01,1,0,,,,,,,,,,,,,,,Mexico City Stadium,,,,
2026,400021512,80.0,Round of 32,,2026-07-01,1,0,,,,,,,,,,,,,,,Atlanta Stadium,,,,
2026,400021525,82.0,Round of 32,,2026-07-01,1,0,,,,,,,,,,,,,,,Seattle Stadium,,,,
2026,400021524,81.0,Round of 32,,2026-07-02,1,0,,,,,,,,,,,,,,,San Francisco Bay Area Stadium,,,,
2026,400021519,84.0,Round of 32,,2026-07-02,1,0,,,,,,,,,,,,,,,Los Angeles Stadium,,,,
2026,400021526,83.0,Round of 32,,2026-07-02,1,0,,,,,,,,,,,,,,,Toronto Stadium,,,,
2026,400021527,85.0,Round of 32,,2026-07-03,1,0,,,,,,,,,,,,,,,BC Place Vancouver,,,,
2026,400021515,88.0,Round of 32,,2026-07-03,1,0,,,,,,,,,,,,,,,Dallas Stadium,,,,
2026,400021521,86.0,Round of 32,,2026-07-03,1,0,,,,,,,,,,,,,,,Miami Stadium,,,,
2026,400021533,89.0,Round of 16,,2026-07-04,1,0,,,,,,,,,,,,,,,Philadelphia Stadium,,,,
2026,400021517,87.0,Round of 32,,2026-07-04,1,0,,,,,,,,,,,,,,,Kansas City Stadium,,,,
2026,400021530,90.0,Round of 16,,2026-07-04,1,0,,,,,,,,,,,,,,,Houston Stadium,,,,
2026,400021532,91.0,Round of 16,,2026-07-05,1,0,,,,,,,,,,,,,,,New York/New Jersey Stadium,,,,
2026,400021531,92.0,Round of 16,,2026-07-06,1,0,,,,,,,,,,,,,,,Mexico City Stadium,,,,
2026,400021529,93.0,Round of 16,,2026-07-06,1,0,,,,,,,,,,,,,,,Dallas Stadium,,,,
2026,400021534,94.0,Round of 16,,2026-07-07,1,0,,,,,,,,,,,,,,,Seattle Stadium,,,,
2026,400021528,95.0,Round of 16,,2026-07-07,1,0,,,,,,,,,,,,,,,Atlanta Stadium,,,,
2026,400021535,96.0,Round of 16,,2026-07-07,1,0,,,,,,,,,,,,,,,BC Place Vancouver,,,,
2026,400021536,97.0,Quarter-final,,2026-07-09,1,0,,,,,,,,,,,,,,,Boston Stadium,,,,
2026,400021538,98.0,Quarter-final,,2026-07-10,1,0,,,,,,,,,,,,,,,Los Angeles Stadium,,,,
2026,400021539,99.0,Quarter-final,,2026-07-11,1,0,,,,,,,,,,,,,,,Miami Stadium,,,,
2026,400021537,100.0,Quarter-final,,2026-07-12,1,0,,,,,,,,,,,,,,,Kansas City Stadium,,,,
2026,400021541,101.0,Semi-final,,2026-07-14,1,0,,,,,,,,,,,,,,,Dallas Stadium,,,,
2026,400021540,102.0,Semi-final,,2026-07-15,1,0,,,,,,,,,,,,,,,Atlanta Stadium,,,,
2026,400021542,103.0,Play-off for third place,,2026-07-18,1,0,,,,,,,,,,,,,,,Miami Stadium,,,,
2026,400021543,104.0,Final,,2026-07-19,1,0,,,,,,,,,,,,,,,New York/New Jersey Stadium,,,,
